"filename", "language", "Ignore", "Shell Script", "Docker", "Python", "HTML", "Markdown", "JavaScript", "JSON", "Less", "XML", "JSON with Comments", "CSS", "Ini", "toml", "comment", "blank", "total"
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/__init__.py", "Python", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/auth_router.py", "Python", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 120
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/cardgenerator_router.py", "Python", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 78
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/debug_router.py", "Python", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/ruleslawyer_router.py", "Python", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 99
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/session_router.py", "Python", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 108
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/routers/store_router.py", "Python", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 24, 163
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/ruleslawyer/DnD_PHB_55.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 745947, 0, 0, 0, 0, 0, 0, 0, 0, 745947
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/ruleslawyer/PathGM.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 496366, 0, 0, 0, 0, 0, 0, 0, 0, 496366
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/ruleslawyer/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/ruleslawyer/ruleslawyer_helper.py", "Python", 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 158
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/ruleslawyer/swcr.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 290032, 0, 0, 0, 0, 0, 0, 0, 0, 290032
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/ruleslawyer/swon.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 360352, 0, 0, 0, 0, 0, 0, 0, 0, 360352
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/session_management.py", "Python", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 86
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/session_router.py", "Python", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 108
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/build/asset-manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/build/index.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/build/manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 26
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/build/static/css/main.aa4e78f1.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/build/static/js/453.20a124db.chunk.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/build/static/js/main.b894e31a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/css/main.bc78b7de.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 1, 28, 188
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/css/style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 28, 182
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/js/453.0530a65a.chunk.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/media/drakosfire/Shared1/DungeonMind/DungeonMindServer/static/js/main.3fc47861.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
